SOURCE_DATASET_r,SOURCE_DATASET_l,unique_id_l,unique_id_r,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED_l,TITLE_AUTHOR_DATE_COMBINED_NORMALIZED_r,BEGIN_PUBLICATION_DATE_l,BEGIN_PUBLICATION_DATE_r,extent_normalized_l,extent_normalized_r,EDITION_l,EDITION_r,AUTHOR_l,AUTHOR_r,title_similarity,author_similarity,decision,timestamp,notes,reviewer
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9922,UMontreal_Results_Oct24_9924,questionnationaleetethnicitelediscoursdeleadersdoriginehaitiennedelaregiond-tard-1993,questionnationaleetethnicitelediscoursdeleadersjuifsdelaregiondemontreal-ther-1993,1993,1993,111 pages,132 pages,,,"Tardif, Francine,","Therrien, Marthe.",0.8023952095808383,0.4117647058823529,ignore,2025-10-28T04:43:46.459220,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9923,UMontreal_Results_Oct24_9924,questionnationaleetethnicitelediscoursdeleadersdorigineitaliennedelaregiond-tard-1993,questionnationaleetethnicitelediscoursdeleadersjuifsdelaregiondemontreal-ther-1993,1993,1993,104 pages,132 pages,,,"Tardif, Francine,","Therrien, Marthe.",0.8023952095808383,0.4117647058823529,ignore,2025-10-28T04:43:48.858018,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_8079,UMontreal_Results_Oct24_8081,lobservationducomportementdesjeuneseninstitution-cuss-1973,lobservationducomportementdesjeuneseninstitutionrapporttechnique-beau-1973,1973,1973,2 volumes :,"II, 164, [1]f. :",,,"Cusson, Maurice.","Beauchamp, Jacques.",0.8333333333333335,0.4,ignore,2025-10-28T04:43:50.958072,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_4392,UMontreal_Results_Oct24_4393,inventairepatrimonialduposteatwater--2009,inventairepatrimonialdupostedemontrealest--2009,2009,2009,"83 feuillets, 63 feuillets non numérotés :","80, [29] f. :",,,,,0.8409090909090909,,ignore,2025-10-28T04:43:55.366400,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9260,UMontreal_Results_Oct24_9261,pht3317kinesitherapie4lareeducationdespersonnesamputeesdunmembreinferieur-gaut-2000,pht3317kinesitherapie4orthesesdynamiquespourlemembreinferieur-gaut-2000,2000,2000,"ii, 156 pages :",42 pages :,,,"Gauthier-Gagnon, Christiane.","Gauthier-Gagnon, Christiane.",0.7792207792207794,1.0,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9788,UMontreal_Results_Oct24_9789,proprietesthermodynamiquesdessolutionsdepolyisobutylene-sene-1961,proprietesthermodynamiquesdusystemepolyisobutylenechlorobenzene-leon-1961,1961,1961,100 f. :,53 f. :,,,"Senez, Michel.","Léonard, Jacques.",0.782608695652174,0.4375,ignore,2025-10-28T04:44:00.210320,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_7153,UMontreal_Results_Oct24_7154,lesnegociationsdanslessecteurspublicetparapublicjourneedetudedelacorporatio--1982,lesnegociationsdanslessecteurspublicetparapublictextespresentesalajourneede--1982,1982,1982,"[4], 120 feuillets",120 leaves,,,,,0.7777777777777779,,merge,2025-10-28T04:44:10.922169,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9677,UMontreal_Results_Oct24_9679,profilsculturelsdesjeunesmontrealaislivreslecturesetloisirs-szpa-1970,profilsculturelsdesjeunesmontrealaislivreslecturesloisirsuneenquetesociolog-szpa-1970,1970,1970,"iv, 297 l., 298-314 p.",314 p.,,,"Szpakowska, Janina-Klara,","Szpakowska, Janina-Klara Maryanska,",0.8701298701298701,0.8333333333333335,merge,2025-10-28T04:45:06.379505,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_703,UMontreal_Results_Oct24_704,bibliographiedeschroniquesdelangage--1975,bibliographiedeschroniquesdelangagepublieesdanslapresseaucanada--1975,1975,1975,v.,volumes,,,,,0.7454545454545455,,merge,2025-10-28T04:45:17.332832,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_7317,UMontreal_Results_Oct24_7318,lesregimesmatrimoniauxnotionselementaires-pine-1972,lesregimesmatrimoniauxnotionselementairestroisiemeanneecoursdelicence-pine-1972,1972,1972,147 p.,147 pages,,,"Pineau, Jean,","Pineau, Jean,",0.7846153846153847,1.0,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9720,UMontreal_Results_Oct24_9727,progressiondesapprentissagesartsplastiques--2009,progressiondesapprentissagesscienceettechnologie--2009,2009,2009,12 p.,14 p.,,,,,0.7450980392156863,,ignore,2025-10-28T04:45:22.027461,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_8144,UMontreal_Results_Oct24_8145,lorganisationjudiciaireetlesmagistrats--1972,lorganisationjudiciaireetlesmagistratsjourneesfrancoquebecoisesdedefensesoc--1972,1972,1972,284 feuillets :,284 leaves,,,,,0.704,,merge,2025-10-28T04:45:29.769150,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_1194,UMontreal_Results_Oct24_1195,communicationetorganisation-robi-2001,communicationetorganisationcom1500d--2001,2001,2001,,1 volume (pages multiple) :,,,"Robichaud, Daniel.",,0.8461538461538461,,ignore,2025-10-28T04:45:43.672799,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_7290,UMontreal_Results_Oct24_7291,lesprojetsdeloic19etc1819841985concernantlalcoolauvolantdansquelquesjournau-jacc-1987,lesprojetsdeloisconcernantlalcoolauvolantde1921a1969dansquelquesjournauxcan-soul-1987,1987,1987,"vi, 134 feuillets",59 feuillets,,,"Jaccoud, Mylène,","Soullière, Nicole,",0.7647058823529411,0.4,ignore,2025-10-28T04:45:47.776458,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_775,UMontreal_Results_Oct24_780,biobibliographiedecharlesgillpeintreetpoete-ouim-1945,biobibliographiedemlabbegeorgesrobitaillehistorienetcritique-peti-1945,1945,1945,35 feuillets,26 feuilles.,,,"Ouimet, Jacqueline.","Petit, Madeleine.",0.6666666666666667,0.6111111111111112,ignore,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_1480,UMontreal_Results_Oct24_1481,coursdelectroniquelescircuitsatransistors-banv-1968,coursdelectroniquelescircuitslogiquesapplications-banv-1968,1968,1968,140 p,114f,,,"Banville, Bertrand.","Banville, Bertrand.",0.8,1.0,merge,,,
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9723,UMontreal_Results_Oct24_9726,progressiondesapprentissageseducationphysiqueetalasante--2009,progressiondesapprentissagesmusique--2009,2009,2009,23 p.,12 p.,,,,,0.7843137254901962,,ignore,2025-10-28T04:45:51.127538,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9718,UMontreal_Results_Oct24_9726,progressiondesapprentissagesanglaislangueseconde--2009,progressiondesapprentissagesmusique--2009,2009,2009,20 p.,12 p.,,,,,0.7789473684210526,,ignore,2025-10-28T04:45:52.536534,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_8998,UMontreal_Results_Oct24_8999,optometriepsychosomatique-leto-1973,optometriepsychosomatiqueopto307-leto-1973,1973,1973,102 feuillets :,103f,,,"Le?tourneau, Jacques,","Létourneau, Jacques,",0.9090909090909092,0.9523809523809522,merge,2025-10-28T04:46:01.884993,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_2223,UMontreal_Results_Oct24_2224,droitinternationalpublicavancedrt6830blapollutionindustrielleetledroit--2013,droitinternationalpublicavancedrt6830ddroitinternationaldesdroitsdelaperson--2013,2013,2013,v,volumes.,,,,,0.7388535031847134,,ignore,2025-10-28T04:46:09.521932,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9726,UMontreal_Results_Oct24_9727,progressiondesapprentissagesmusique--2009,progressiondesapprentissagesscienceettechnologie--2009,2009,2009,12 p.,14 p.,,,,,0.7789473684210526,,ignore,2025-10-28T04:46:11.597040,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9725,UMontreal_Results_Oct24_9727,progressiondesapprentissagesmathematique--2009,progressiondesapprentissagesscienceettechnologie--2009,2009,2009,24 p.,14 p.,,,,,0.76,,ignore,2025-10-28T04:46:12.895182,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9724,UMontreal_Results_Oct24_9727,progressiondesapprentissagesgeographiehistoireeteducationalacitoyennete--2009,progressiondesapprentissagesscienceettechnologie--2009,2009,2009,19 p.,14 p.,,,,,0.6870229007633588,,ignore,2025-10-28T04:46:14.327342,,Anonymous
UMontreal_Results_Oct24,UMontreal_Results_Oct24,UMontreal_Results_Oct24_9723,UMontreal_Results_Oct24_9727,progressiondesapprentissageseducationphysiqueetalasante--2009,progressiondesapprentissagesscienceettechnologie--2009,2009,2009,23 p.,14 p.,,,,,0.7304347826086957,,ignore,2025-10-28T04:46:15.613192,,Anonymous
Laval_Results_Oct20,Laval_Results_Oct20,Laval_Results_Oct20_6818,Laval_Results_Oct20_6819,textespourserviraletudedelhistoiredumondeoccidentalduxviesanosjours--1962,textespourserviraletudedescivilisationsgrecqueetromaine--1962,1962,1962,38 leaves.,27 leaves.,Ed. remaniée.,Ed. remaniée.,,,0.6716417910447761,,ignore,2025-10-28T04:46:21.066528,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_973,McGill-Queens_Results_Oct20_976,calendar199394--1993,calendar199394law--1993,1993,1993,,,,,,,0.9302325581395348,,ignore,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_769,McGill-Queens_Results_Oct20_770,biophysicalsurveyofcoastalenvironmentsinthevicinityofnainlabrador-gilb-1982,biophysicalsurveyofcoastalenvironmentsinthevicinityofnainlabradorfinalrepor-gilb-1982,1982,1982,121 leaves :,121 leaves :,,,"Gilbert, R.","Gilbert, R.",0.9375,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_2586,McGill-Queens_Results_Oct20_2587,dynamicsofchangelaborrelationsonthemontrelwaterfront--1970,dynamicsofchangelabourrelationsonthemontrealwaterfront--1970,1970,1970,176 p,176 pages,,,,,0.9830508474576272,,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_1310,McGill-Queens_Results_Oct20_1311,caseforautomaticadjustmentmechanisminunemploymentinsurances-kell-1968,caseforautomaticadjustmentmechanismsinunemploymentinsurance-kell-1968,1968,1968,"iv., 25 p.","iv, 25 p.",,,"Kelly, L. A.","Kelly, Laurence Alexander,",0.9855072463768118,0.5263157894736843,merge,,,
Toronto_Results_Oct19,Toronto_Results_Oct19,Toronto_Results_Oct19_9174,Toronto_Results_Oct19_9175,pharmacyapprenticeshipstudies--1934,pharmacyapprenticeshipstudiesbooksiiii--1934,1934,1934,3 volumes,3 v. in 1 :,1st ed.,1st ed. --,,,0.8860759493670887,,merge,2025-10-28T04:46:36.869548,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_4519,McGill-Queens_Results_Oct20_4522,introductiontoanimation-caul-1973,introductiontocinema-ruvi-1973,1973,1973,"74, [2] pages :",131 pages :,,,"Caulfield, Tom.","Ruvinsky, Morrie.",0.7619047619047619,0.1875,ignore,2025-10-28T04:46:39.254471,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_5712,McGill-Queens_Results_Oct20_5714,meteorologyandheatbalanceoftheablationareawhiteglaciercanadianarcticarchipe--1964,meteorologyandheatbalanceoftheaccumulationareamcgillicecapcanadianarcticarc-have-1964,1964,1964,107 p.,"viii, 87 pages :",,,,"Havens, James M.",0.8313253012048193,,ignore,2025-10-28T04:46:50.407509,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_5149,McGill-Queens_Results_Oct20_5152,lepassevivantdemontreal-mcle-1964,lepassevivantdemontrealthelivingpastofmontreal-mcle-1964,1964,1964,environ 150 pages :,1 v. (unpaged),,,"McLean, Eric.","McLean, Eric.",0.7415730337078652,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_4530,McGill-Queens_Results_Oct20_4531,introductiontolanguagestudy--1971,introductiontolanguagestudylinguisticsasscience-dres-1971,1971,1971,40 pages :,40 p. :,,,,"Dresher, Elan.",0.7333333333333334,,merge,2025-10-28T04:46:55.609281,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_4879,McGill-Queens_Results_Oct20_4880,labourlawunderthecharterproceedingsofaconference--1988,labourlawunderthecharterproceedingsofaconferencesponsoredbyindustrialrelati--1988,1988,1988,332 pages,332 p.,,,,,0.8,,merge,2025-10-28T04:47:05.236834,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_944,McGill-Queens_Results_Oct20_946,businessassociations-gaud-1997,businessassociations494365-gaud-1997,1997,1997,1 volume (various pagings).,338 pages,,,"Gaudreault-DesBiens, Jean-Franc?ois,","Gaudreault-DesBiens, Jean-Franc?ois,",0.9090909090909092,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_1230,McGill-Queens_Results_Oct20_1232,canadianpoliticsacriticalappraisal-perl-1999,canadianpoliticsacriticalappraisaldisktwothedemocraticprocessincanada-perl-1999,1999,1999,3 computer optical discs :,1 online resource,,,"Perlin, George C.","Perlin, George C.",0.7154471544715447,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_1230,McGill-Queens_Results_Oct20_1231,canadianpoliticsacriticalappraisal-perl-1999,canadianpoliticsacriticalappraisaldiskonethecanadianpoliticalcommunity-perl-1999,1999,1999,3 computer optical discs :,1 online resource,,,"Perlin, George C.","Perlin, George C.",0.7096774193548387,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_2863,McGill-Queens_Results_Oct20_2864,energybudgetoverthenorthatlanticjanuary1963-vowi-1965,energybudgetoverthenorthatlanticjanuary1963partienergylossatthesurface-vowi-1965,1965,1965,"v, 38 p., 19 leaves of plates :",1 volume :,,,"Vowinckel, E.","Vowinckel, E.",0.7969924812030075,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_2677,McGill-Queens_Results_Oct20_2679,economictransitionswithchinesecharacteristics--2009,economictransitionswithchinesecharacteristicsthirtyyearsofreformandopeningu--2009,2009,2009,"viii, 200 pages :","viii, 216 p. :",,,,,0.7727272727272727,,ignore,2025-10-28T04:47:14.955671,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_3233,McGill-Queens_Results_Oct20_3239,fieldresearchinlabradorungava--1964,fieldresearchinlabradorungavaannualreport196263--1964,1964,1964,,"iv, 104 pages :",,,,,0.7954545454545454,,ignore,2025-10-28T04:47:25.976268,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_2617,McGill-Queens_Results_Oct20_2619,easternarcticstudycasestudyseriesmineralexplorationinthebakerarea-mcal-1982,easternarcticstudycasestudyseriesthealaskanativeclaimssettlement-bake-1982,1982,1982,"vii, 58 p.","ix, 100 p. :",,,"McAllister, Anne B.","Baker, David.",0.6845637583892618,0.25,ignore,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_6888,McGill-Queens_Results_Oct20_6891,preliminaryreport19611962--1963,preliminaryreportof19611962mapsupplement--1963,1963,1963,241 pages,6 folded maps (4 color),,,,,0.8051948051948052,,ignore,2025-10-28T04:47:34.170803,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_7320,McGill-Queens_Results_Oct20_7331,recentsocialtrendinquebec19601990--1992,recentsocialtrendsinwestgermany19601990--1992,1992,1992,"xiv, 606 p. :","xiii, 549 p. :",,,,,0.8333333333333335,,ignore,2025-10-28T04:47:38.021519,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_6429,McGill-Queens_Results_Oct20_6430,papersfromthedepartmentofbotany--1896,papersfromthedepartmentofphysiology--1896,1896,1896,volumes,3 volumes in 1,,,,,0.8461538461538461,,ignore,2025-10-28T04:47:40.762578,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_6602,McGill-Queens_Results_Oct20_6615,philosophyofheidegger-watt-2011,philosophyofsartre-hatz-2011,2011,2011,"xii, 300 p.","xiii, 142 p.",,,"Watts, Michael,","Hatzimoysis, Anthony.",0.711864406779661,0.3333333333333333,ignore,2025-10-28T04:47:42.721409,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_6611,McGill-Queens_Results_Oct20_6614,philosophyofmusic-shar-2004,philosophyofnietzsche-wels-2004,2004,2004,"vii, 185 p.","xi, 227 p.",,,"Sharpe, R. A.","Welshon, Rex,",0.7241379310344827,0.3076923076923077,ignore,2025-10-28T04:47:44.633196,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_1757,McGill-Queens_Results_Oct20_1759,commonlawagency197071-treb-1970,commonlawpartnership197071-treb-1970,1970,1970,186 p.,141 p.,,,"Trebilcock, M. J.","Trebilcock, M. J.",0.8059701492537313,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_6886,McGill-Queens_Results_Oct20_6890,preliminaryreport--1961,preliminaryreportof19591960--1961,1961,1961,3 volumes :,"x, 241 pages",,,,,0.8214285714285714,,ignore,2025-10-28T04:47:48.638196,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_6941,McGill-Queens_Results_Oct20_6946,privateinternationalairlaw-mild-1996,privateinternationallawcasesandmaterials-glen-1996,1996,1996,154 pages.,1 volume (various pagings).,,,"Milde, Michael.","Glenn, H. Patrick.",0.7209302325581395,0.2424242424242424,ignore,2025-10-28T04:47:50.126829,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_6594,McGill-Queens_Results_Oct20_6595,philosophyofbiology-garv-2007,philosophyofderrida-dool-2007,2007,2007,"xiii, 274 p. :",,,,"Garvey, Brian,","Dooley, Mark.",0.6896551724137931,0.2962962962962963,ignore,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_5591,McGill-Queens_Results_Oct20_5593,mcgillevaluationsystem-cran-1979,mcgillevaluationsystemusersguide-cran-1979,1979,1979,volumes,81 pages,,,"Cranton, Patricia.","Cranton, Patricia.",0.8648648648648648,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_5591,McGill-Queens_Results_Oct20_5592,mcgillevaluationsystem-cran-1979,mcgillevaluationsystemresourcefilebibliography-cran-1979,1979,1979,volumes,10 pages,,,"Cranton, Patricia.","Cranton, Patricia.",0.7272727272727273,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_390,McGill-Queens_Results_Oct20_392,archaicageofgreecetheoriginsofclassicalgreekcivilization-snid-1973,archaicageofgreecetheoriginsofclassicalgreekcivilization800480bcslidelectur-wolo-1973,1973,1973,117 leaves :,32 leaves,,,"Snider, George.","Woloch, Michael.",0.8476821192052981,0.2580645161290322,ignore,2025-10-28T04:47:51.467787,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_1821,McGill-Queens_Results_Oct20_1822,competitivenessandregulation--1993,competitivenessandsizeofgovernment--1993,1993,1993,"vii, 94 p.","vi, 118 p. :",,,,,0.7567567567567568,,ignore,2025-10-28T04:47:55.646456,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_2619,McGill-Queens_Results_Oct20_2620,easternarcticstudycasestudyseriesthealaskanativeclaimssettlement-bake-1982,easternarcticstudycasestudyseriesthedevelopmentofthepolarismine-grah-1982,1982,1982,"ix, 100 p. :","ix, 59 p.",,,"Baker, David.","Graham, Katherine A.,",0.7210884353741497,0.2941176470588235,ignore,2025-10-28T04:47:59.987802,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_3827,McGill-Queens_Results_Oct20_3828,gulfofstlawrenceicestudies-poun-1970,gulfofstlawrenceicestudiesprogressreport--1970,1970,1970,25 leaves,,,,"Pounder, Elton R.,",,0.804878048780488,,ignore,2025-10-28T04:48:10.337334,,Anonymous
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_3095,McGill-Queens_Results_Oct20_3096,explorationsinaerospacelawselectedessays-coop-1968,explorationsinaerospacelawselectedessaysbyjohncobbcooper19461966-coop-1968,1968,1968,"xx, 480 pages :",480p.,,,"Cooper, John Cobb,","Cooper, John Cobb,",0.8064516129032258,1.0,merge,,,
McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20,McGill-Queens_Results_Oct20_2556,McGill-Queens_Results_Oct20_2557,droitinternationalprive-saum-1997,droitinternationalpriveautomne1997-saum-1997,1997,1997,1 volume (various pagings).,1 volume,,,"Saumier, Genevie?ve.","Saumier, Genevie?ve,",0.8571428571428572,0.95,merge,2025-10-28T04:48:19.537743,,Anonymous
